acc_days,failed_logins,is_vpn_or_proxy,transaction_amount,is_card_blacklisted,is_multiple_cards_used,items_quantity,pages_viewed,device_change_during_session,category,purchase_frequency_user,is_fraud,email
990,4,False,1144.6,False,False,3,9,False,Electronics,16,0,lz6g6a32@gmail.com
738,3,False,351.16,False,False,5,16,False,Fashion,25,0,ti09v0d5@gmail.com
1948,2,False,674.49,False,False,5,4,False,Beauty,15,0,vxl471au@gmail.com
487,1,False,730.75,False,False,3,17,False,Beauty,29,0,f038llqz@gmail.com
446,2,False,1143.87,False,False,5,7,False,Groceries,29,0,j0sks3sv@outlook.com
1609,3,False,1438.02,False,True,4,5,False,Electronics,19,0,c3p37gft@yahoo.com
664,5,False,850.4,False,True,1,19,False,Fashion,9,0,nndn4b86@gmail.com
1269,4,False,1051.74,False,False,4,6,False,Beauty,16,0,tuuwj0kr@gmail.com
1963,5,False,1088.25,False,True,3,5,False,Electronics,23,0,29swo9pb@outlook.com
593,1,False,220.25,False,False,1,4,True,Groceries,29,0,l1xcssuu@outlook.com
902,3,False,1254.73,False,True,5,15,False,Home Appliances,26,0,k89xdq9l@gmail.com
963,1,False,405.82,True,False,3,9,False,Home Appliances,12,0,4qnkbuiv@yahoo.com
1414,2,False,426.37,False,False,2,20,False,Fashion,22,0,vu69jpvz@outlook.com
438,3,False,1376.45,False,False,2,15,False,Home Appliances,20,0,itofo40c@outlook.com
1638,2,True,1287.69,False,False,4,20,False,Beauty,13,0,x0a1dksl@gmail.com
1431,0,False,238.38,False,False,2,1,False,Fashion,16,0,0ohdddus@outlook.com
449,1,False,269.28,False,False,5,6,False,Fashion,10,0,p1qnbvwv@yahoo.com
1668,1,False,1096.13,True,True,1,11,False,Home Appliances,11,0,4j4zgatg@yahoo.com
1988,4,False,891.88,False,False,5,20,False,Fashion,24,0,xso0kds1@gmail.com
899,1,True,1413.53,False,True,5,13,False,Groceries,8,0,l3t7ppvr@outlook.com
1708,4,False,853.14,False,True,4,17,False,Groceries,27,0,dwrypzpz@gmail.com
1927,3,False,462.0,False,True,4,20,False,Beauty,13,0,bvtf7mhl@outlook.com
1868,4,False,360.56,False,True,2,9,False,Beauty,27,0,bszt8wje@outlook.com
381,1,False,1192.07,False,False,2,8,False,Home Appliances,10,0,oaavvqg4@yahoo.com
1726,2,False,939.13,False,False,4,20,False,Home Appliances,11,0,azylzh0q@gmail.com
1459,5,False,157.99,False,True,4,6,False,Groceries,15,0,eqh4offa@outlook.com
737,1,False,1037.91,False,False,5,16,False,Fashion,9,0,use65o25@outlook.com
1045,4,False,1189.65,False,True,2,5,False,Electronics,13,0,l15cf1kp@yahoo.com
1064,5,True,56.3,False,True,2,15,False,Groceries,29,0,m1uveaz8@outlook.com
1887,5,False,1087.58,False,False,5,17,False,Home Appliances,2,0,jj3arnai@gmail.com
1772,2,False,380.23,False,False,4,4,True,Fashion,6,0,lpt5ag54@yahoo.com
1730,5,False,778.88,False,False,4,2,False,Fashion,2,0,3cm7fe59@gmail.com
1937,5,False,346.61,True,True,4,17,False,Electronics,24,0,t4v8zk39@gmail.com
1373,3,False,1049.55,False,False,4,13,False,Beauty,7,0,yj4r9iqs@gmail.com
1350,3,False,1070.15,False,True,4,7,False,Home Appliances,14,0,7lpot7ie@yahoo.com
1434,2,False,686.94,False,False,1,7,False,Groceries,8,0,j4u4366a@yahoo.com
1740,1,False,752.79,False,False,2,13,True,Groceries,2,0,o0n0dhfn@gmail.com
1269,5,False,1065.8,False,True,1,12,False,Electronics,16,0,5v9mvfdx@gmail.com
1273,2,False,206.56,False,True,2,6,False,Home Appliances,28,0,ytm0v1ab@outlook.com
693,5,False,1255.11,False,False,5,9,False,Fashion,26,0,to9zpgpa@gmail.com
10,1,True,1057.0,True,False,3,11,True,Home Appliances,8,1,invalidgmail@rinedasinf.com
1693,2,False,933.0,False,True,3,7,False,Electronics,20,0,oqz8hoqx@outlook.com
1710,5,False,58.46,False,False,1,17,False,Groceries,3,0,v2pmmj9o@outlook.com
1554,0,False,1351.48,False,True,4,2,False,Home Appliances,10,0,65ng06r4@gmail.com
1106,5,False,410.45,False,False,1,1,False,Fashion,21,0,z8z0c1k9@gmail.com
702,4,False,417.57,False,True,2,2,False,Groceries,13,0,lsmilavw@gmail.com
1552,4,False,74.31,False,True,4,18,False,Beauty,30,0,irmtqos4@gmail.com
871,2,False,851.32,False,False,5,18,True,Electronics,6,0,rwog08nn@gmail.com
722,0,False,1461.23,False,True,3,9,False,Beauty,13,0,3idkxv7y@outlook.com
1445,3,False,37.35,False,False,5,12,False,Groceries,16,0,mfiqz865@gmail.com
638,1,False,48.99,False,False,4,13,False,Electronics,1,0,3jzqwn0q@gmail.com
1878,5,False,197.39,False,False,5,1,False,Home Appliances,4,0,fq2u90m4@gmail.com
1776,1,False,1411.01,False,False,3,8,False,Home Appliances,20,0,hck6vy43@outlook.com
1998,5,False,886.27,True,True,5,16,False,Electronics,10,0,r40g2iu9@outlook.com
1315,4,False,471.06,False,False,2,20,False,Beauty,1,0,20qhkrzx@yahoo.com
1632,4,False,40.09,False,True,5,4,False,Electronics,12,0,h67ttk3x@outlook.com
1587,1,False,31.62,False,True,5,9,False,Home Appliances,23,0,0don2dop@outlook.com
469,1,False,241.72,False,False,2,13,False,Fashion,23,0,ezdonaea@yahoo.com
1265,3,False,194.6,False,False,3,3,False,Groceries,2,0,xloxeq6m@yahoo.com
458,5,False,1216.99,False,True,2,12,False,Beauty,25,0,xie7y2ko@outlook.com
607,4,False,1340.02,False,False,2,2,False,Electronics,21,0,bf0yw4q8@yahoo.com
659,4,False,500.26,False,True,3,4,False,Home Appliances,23,0,zggrhgts@outlook.com
1606,5,False,1368.21,False,False,5,8,False,Home Appliances,24,0,pievxi23@outlook.com
980,4,False,785.0,False,False,3,12,False,Beauty,28,0,fowxd4ha@gmail.com
1624,2,True,754.03,False,False,4,7,False,Beauty,28,0,td454hw3@outlook.com
1911,1,False,1403.54,False,False,4,8,False,Electronics,10,0,amluhlpx@yahoo.com
1760,4,False,318.55,False,False,2,18,False,Electronics,20,0,dsx7ugjr@yahoo.com
1365,4,False,412.63,False,False,2,19,False,Fashion,3,0,r8u2lsk6@outlook.com
1252,3,False,751.41,False,False,5,12,False,Home Appliances,28,0,tij21vz3@outlook.com
1853,4,False,749.69,False,True,4,13,False,Electronics,1,0,59qhq69x@yahoo.com
866,0,False,1080.93,True,False,5,14,False,Groceries,17,0,fvv90d9h@yahoo.com
1902,0,False,674.19,False,True,3,8,False,Beauty,30,0,n19v8jvd@outlook.com
1115,3,False,181.27,False,True,3,13,False,Fashion,17,0,gfq7svm3@outlook.com
755,3,False,643.44,False,True,4,2,False,Groceries,14,0,zxcigrq0@gmail.com
380,4,False,33.61,False,True,2,3,False,Electronics,20,0,33oq1rn0@outlook.com
961,4,False,843.53,True,True,1,16,False,Electronics,29,0,huxab67j@gmail.com
431,3,False,168.82,False,False,2,19,False,Groceries,7,0,uv68fd0w@outlook.com
1444,4,False,940.11,False,True,1,8,False,Fashion,14,0,dv9o4xsw@yahoo.com
1450,2,True,633.73,False,False,3,5,False,Home Appliances,24,0,mc6awpq9@gmail.com
617,4,False,930.26,False,True,4,12,False,Groceries,6,0,yzuh21ht@yahoo.com
501,0,False,1231.71,False,True,5,8,False,Groceries,25,0,5kx95jyc@outlook.com
1225,3,False,994.04,False,True,5,1,False,Electronics,24,0,ylog2hmm@yahoo.com
451,4,False,1096.58,False,False,4,14,False,Home Appliances,27,0,b3yhkmns@gmail.com
1988,3,False,474.66,False,False,3,6,False,Home Appliances,30,0,8qeaasfm@yahoo.com
882,1,False,1079.08,False,False,5,8,False,Groceries,26,0,urq34jbc@outlook.com
1260,5,False,791.53,False,True,2,3,False,Home Appliances,3,0,7j3u8kad@yahoo.com
1140,0,False,404.21,False,False,3,8,False,Electronics,29,0,jd4mp5v0@gmail.com
1287,5,False,152.83,False,False,4,6,False,Home Appliances,29,0,doyxe1m8@yahoo.com
54,1,True,15984.0,False,False,8,20,True,Electronics,17,1,user@invalid_domain.com
679,3,False,719.28,False,True,4,9,False,Home Appliances,13,0,m3xf2vqt@yahoo.com
1377,2,True,1306.88,False,True,2,8,False,Home Appliances,2,0,tdvzzcgn@yahoo.com
1801,5,False,855.92,False,False,4,17,False,Beauty,6,0,gb4gjm7r@gmail.com
1056,2,False,315.45,False,True,1,17,False,Groceries,1,0,kousdywm@outlook.com
1747,4,True,414.12,False,True,5,17,False,Beauty,2,0,e1ymo65w@outlook.com
86,3,True,15142.0,True,False,5,9,True,Home Appliances,22,1,user@invalid_domain.com
1185,4,False,1269.73,False,False,1,14,False,Fashion,2,0,1e3xm3i4@gmail.com
574,2,False,1278.63,True,True,1,3,False,Home Appliances,9,0,94kd2s9l@yahoo.com
1208,5,False,152.52,False,False,2,13,False,Electronics,27,0,lyd8uch6@gmail.com
768,3,False,1078.89,False,True,2,15,False,Home Appliances,30,0,0g36ql1o@outlook.com
413,2,False,920.35,False,False,1,17,False,Groceries,26,0,a6mv4a5z@yahoo.com
1156,0,False,1004.49,False,True,5,10,False,Home Appliances,12,0,3vd4fe20@outlook.com
1052,3,False,1022.67,False,False,1,19,False,Groceries,18,0,3d4bqumc@yahoo.com
1157,3,False,856.41,False,True,5,8,False,Fashion,19,0,isiwld8w@yahoo.com
1665,5,False,550.32,False,False,1,11,False,Beauty,30,0,ar1j72h3@yahoo.com
752,2,False,909.27,True,False,4,7,False,Groceries,20,0,z28xaxxj@yahoo.com
1354,3,False,796.96,False,True,1,15,False,Fashion,12,0,mz8eou1q@outlook.com
1562,1,False,1446.08,False,False,1,15,False,Groceries,7,0,456f7g3a@yahoo.com
1565,2,False,963.46,False,False,1,11,False,Home Appliances,22,0,pcpbv832@gmail.com
538,3,False,165.76,False,True,5,4,False,Home Appliances,22,0,2lgl2ivd@gmail.com
1160,1,False,1190.48,False,False,2,1,False,Electronics,16,0,7uixnlre@yahoo.com
649,5,False,1404.13,False,True,1,5,False,Electronics,22,0,ye54vcst@gmail.com
1540,2,False,548.9,False,False,4,4,False,Beauty,11,0,d7qh778e@gmail.com
993,4,False,155.49,False,False,4,1,False,Fashion,19,0,21ya5nhv@outlook.com
1713,4,False,1408.45,False,True,1,5,False,Fashion,26,0,rmt06pe0@yahoo.com
366,0,False,169.84,False,False,3,19,False,Electronics,3,0,qzi1d1bz@outlook.com
1646,0,False,503.68,False,True,5,11,False,Electronics,26,0,gfk6v402@yahoo.com
1377,5,False,1188.58,False,True,5,17,False,Fashion,24,0,aezzpeix@outlook.com
1217,3,False,643.57,False,False,3,14,False,Fashion,25,0,h0x85gws@gmail.com
1969,4,False,183.46,False,True,5,8,False,Home Appliances,15,0,u1qmzqzd@outlook.com
555,4,False,103.63,False,True,5,1,False,Groceries,19,0,cwmcy79d@yahoo.com
1254,2,False,883.3,False,True,1,3,False,Electronics,3,0,r1sr8qoa@gmail.com
782,2,False,295.07,False,False,4,16,False,Electronics,14,0,7vzy9lml@outlook.com
1707,4,False,347.15,False,False,3,4,False,Home Appliances,20,0,xp7txkp1@outlook.com
710,2,False,567.18,False,False,2,9,False,Home Appliances,9,0,zyqqvavl@gmail.com
1149,2,False,551.6,False,False,1,13,False,Fashion,15,0,tk1qocr4@gmail.com
36,3,True,14670.0,True,False,11,9,True,Electronics,28,1,user@invalid_domain.com
1789,4,False,293.92,False,False,5,4,False,Electronics,25,0,ctjunlkp@yahoo.com
1214,0,False,602.21,False,True,5,4,False,Beauty,1,0,32j5dr01@outlook.com
1623,1,False,1057.05,False,False,1,2,False,Beauty,28,0,p0x2d3gt@gmail.com
1591,4,True,1359.47,False,False,5,1,False,Groceries,16,0,m2mhz2w1@gmail.com
1751,1,False,1458.52,False,False,5,14,False,Electronics,25,0,3zag89a0@gmail.com
1268,2,True,602.76,False,False,5,18,False,Beauty,9,0,lpvlr1gd@yahoo.com
583,2,False,803.43,False,True,2,1,False,Beauty,17,0,d0swktwt@yahoo.com
1011,0,False,30.82,False,True,2,1,False,Electronics,27,0,kgk7b5bu@yahoo.com
768,0,False,364.78,False,False,2,8,False,Groceries,27,0,hwv137r8@outlook.com
1831,2,False,1332.85,False,True,1,5,False,Beauty,8,0,or0s9slp@yahoo.com
1871,5,False,433.46,False,False,2,19,False,Groceries,14,0,cbduad06@outlook.com
947,2,False,476.72,False,True,3,19,False,Fashion,29,0,2cske3c8@outlook.com
778,3,True,201.61,False,False,4,7,False,Fashion,21,0,m1fzxkrl@yahoo.com
1280,0,False,347.03,False,False,4,1,False,Electronics,20,0,c0fn4vyr@yahoo.com
937,2,False,990.84,False,False,3,17,False,Groceries,5,0,9toihau4@outlook.com
1906,2,False,476.8,False,True,1,2,False,Fashion,25,0,7z7q57na@outlook.com
1956,2,False,565.64,False,True,1,3,False,Electronics,28,0,w1n1vles@gmail.com
395,5,False,503.8,False,False,5,16,False,Groceries,15,0,x8eor1a2@yahoo.com
1123,1,False,1170.42,False,True,4,17,False,Electronics,6,0,gqwp783k@yahoo.com
1900,3,False,1127.18,False,True,2,8,False,Beauty,14,0,d8s2sk7s@gmail.com
62,5,False,12190.0,True,True,6,20,True,Beauty,5,1,invalidgmail@rinedasinf.com
1055,1,False,1459.92,False,False,2,12,False,Groceries,9,0,2kbbjk7i@outlook.com
593,0,False,1347.99,False,True,5,13,False,Home Appliances,6,0,7u8lnj2y@gmail.com
1927,2,False,104.94,False,False,3,16,False,Electronics,24,0,xswubw3d@yahoo.com
1711,3,False,673.68,True,True,2,2,False,Home Appliances,27,0,lf8rcgvm@outlook.com
1182,5,False,346.16,False,True,2,8,False,Fashion,13,0,xy31mfvm@yahoo.com
452,1,False,1436.63,False,False,5,8,False,Groceries,10,0,l2ywvbk1@outlook.com
1909,0,False,1150.65,False,False,3,13,True,Home Appliances,14,0,kxu3icg4@yahoo.com
1437,5,False,90.94,False,False,5,5,False,Electronics,5,0,e6l9eyx4@yahoo.com
392,1,False,1181.83,False,True,3,16,False,Home Appliances,27,0,37qexegx@gmail.com
1400,2,False,609.6,False,False,3,5,False,Fashion,11,0,h24qi14o@yahoo.com
655,2,False,1355.83,False,False,3,12,False,Groceries,6,0,kz32you0@outlook.com
1677,0,False,1250.23,False,False,1,19,False,Beauty,16,0,v6dfl6m7@gmail.com
956,0,False,1101.74,False,False,2,8,False,Home Appliances,12,0,lhtmi7c8@yahoo.com
1904,4,False,292.02,False,True,2,10,True,Groceries,29,0,xfarj86s@outlook.com
476,1,False,1044.33,False,True,2,1,False,Home Appliances,3,0,hs6whctt@outlook.com
874,2,False,1385.2,False,True,4,6,False,Groceries,9,0,4bj2ljkh@yahoo.com
754,4,False,1318.88,False,True,4,15,False,Home Appliances,26,0,jmh5du41@outlook.com
1147,0,False,231.49,False,False,5,6,True,Fashion,2,0,n6klbesd@yahoo.com
1172,1,False,491.78,False,True,3,4,False,Home Appliances,23,0,a43n8yj0@yahoo.com
1190,2,False,1399.99,False,True,3,11,False,Groceries,24,0,odxubksy@outlook.com
1346,4,False,1079.53,False,True,1,12,False,Electronics,13,0,4pqhf72l@yahoo.com
1025,3,False,532.56,False,False,5,4,False,Home Appliances,14,0,01lc8t19@yahoo.com
753,5,True,1027.92,False,False,4,17,False,Groceries,23,0,xcp0mmfl@outlook.com
1609,3,False,177.69,False,True,3,13,False,Beauty,24,0,eht4txoo@gmail.com
605,5,True,336.67,False,False,3,16,False,Fashion,13,0,4v49zmke@gmail.com
1890,3,False,1198.13,False,True,2,11,False,Fashion,7,0,ps9rj8qk@outlook.com
1906,0,False,608.05,False,False,3,10,False,Beauty,12,0,ipp5mpl3@yahoo.com
1351,0,False,57.72,False,False,4,4,False,Beauty,28,0,6k7zrb1r@outlook.com
1221,0,False,448.13,False,False,2,18,False,Home Appliances,6,0,lqdc5kpm@outlook.com
1437,0,False,775.91,False,False,4,9,True,Groceries,30,0,ct6xulic@yahoo.com
1616,2,False,1208.52,False,False,4,5,False,Groceries,21,0,lkiqwr6f@yahoo.com
1188,0,False,161.33,False,True,3,20,False,Beauty,11,0,16i55usy@gmail.com
1925,0,False,1483.94,False,False,2,1,False,Fashion,30,0,lkv1203x@gmail.com
1082,0,False,549.26,False,True,5,10,False,Fashion,19,0,ez4f9tal@yahoo.com
1620,2,False,1199.36,False,False,1,15,False,Fashion,23,0,icv12n17@outlook.com
36,4,True,19184.0,True,True,7,4,True,Electronics,10,1,fakeuser@haha.com
1760,0,False,476.32,False,True,5,1,False,Electronics,22,0,rj4v341m@yahoo.com
870,3,True,897.68,False,True,3,11,False,Beauty,13,0,4w2z9axo@outlook.com
701,5,False,162.36,False,True,1,1,True,Electronics,11,0,r37w7ibm@yahoo.com
599,5,False,809.93,False,True,1,17,False,Electronics,13,0,k41ute52@gmail.com
1979,3,False,1027.68,False,True,3,8,False,Home Appliances,29,0,6zpkt506@gmail.com
1903,4,False,562.74,False,True,1,4,False,Home Appliances,1,0,dwys2rdf@outlook.com
1955,2,False,485.47,True,True,2,4,False,Home Appliances,14,0,cj891bm3@gmail.com
1999,4,False,895.43,False,True,4,8,False,Home Appliances,26,0,26jlb72n@gmail.com
839,2,False,1414.86,False,False,3,7,True,Electronics,14,0,004mhcbb@outlook.com
444,1,True,1365.3,False,False,5,19,False,Beauty,23,0,k8s7xmuy@outlook.com
729,1,False,52.2,False,True,1,1,False,Electronics,29,0,6dbdzu18@outlook.com
1716,2,False,136.03,False,False,3,4,False,Home Appliances,14,0,hx2dccj5@yahoo.com
902,0,True,413.61,False,False,4,16,False,Beauty,6,0,vbtl9ce2@gmail.com
1399,1,False,100.73,False,False,5,5,False,Fashion,14,0,kyy7s0e9@yahoo.com
490,4,False,467.17,False,True,1,20,False,Groceries,5,0,0nuluai9@gmail.com
1466,0,False,243.7,False,False,1,3,False,Electronics,24,0,gai2t9fq@yahoo.com
1598,3,False,1359.78,False,True,4,9,False,Electronics,24,0,olrm15zr@outlook.com
1242,0,False,709.51,False,False,4,5,False,Electronics,5,0,vj89snla@gmail.com
686,4,False,1248.27,False,False,4,10,False,Groceries,2,0,h0yppirg@outlook.com
1843,3,False,801.86,False,False,3,13,False,Electronics,7,0,txvwsgea@outlook.com
1109,1,False,1280.83,False,False,2,14,False,Fashion,8,0,tn2us6ac@gmail.com
14,0,True,12712.0,True,False,1,7,False,Groceries,6,1,invalidgmail@rinedasinf.com
1221,0,False,1319.64,False,False,5,13,False,Groceries,7,0,diti1dg1@yahoo.com
1569,2,False,1122.44,False,True,2,17,False,Groceries,6,0,09x0sxm6@yahoo.com
1911,3,False,551.19,False,True,3,1,False,Groceries,20,0,jk42dy77@gmail.com
1049,0,False,82.8,False,True,2,1,False,Electronics,7,0,zv7t0b5h@yahoo.com
1080,0,False,487.71,False,False,5,11,False,Electronics,30,0,ln2te6n2@outlook.com
1181,1,False,451.41,False,False,5,10,False,Beauty,14,0,wymynzxp@outlook.com
1918,3,False,1484.73,False,False,4,11,True,Home Appliances,25,0,ijuhvuay@yahoo.com
716,2,False,934.73,False,True,1,11,False,Electronics,2,0,n8exwhbf@gmail.com
1317,1,False,1464.19,False,False,2,1,False,Fashion,10,0,xtwqiqlt@outlook.com
865,1,False,601.73,False,False,5,5,False,Electronics,25,0,gr4svusu@gmail.com
1986,4,False,155.17,False,True,1,15,False,Fashion,12,0,yspfxn45@outlook.com
1276,5,False,818.44,False,True,1,14,False,Beauty,19,0,rbjefwys@gmail.com
1057,5,False,1114.93,False,True,4,1,False,Groceries,4,0,t23rmntq@outlook.com
1773,4,False,163.35,False,True,1,14,False,Groceries,7,0,wb10sgak@outlook.com
1624,4,False,1426.25,False,False,1,8,False,Electronics,2,0,xp9r723v@yahoo.com
1607,5,False,950.19,True,True,1,2,False,Beauty,11,0,ft03v3b7@gmail.com
1496,1,False,1090.28,False,False,3,19,False,Fashion,18,0,3lcnj8om@outlook.com
507,0,False,991.97,False,False,1,9,False,Fashion,10,0,cevg0z3q@outlook.com
406,3,False,651.11,False,False,2,13,False,Beauty,8,0,4j0wk01x@outlook.com
1645,5,False,224.9,False,True,2,13,False,Fashion,20,0,6xf19doo@yahoo.com
938,2,False,773.82,False,False,5,5,False,Fashion,9,0,3jovkmkx@gmail.com
1254,2,False,1402.33,False,True,2,11,False,Electronics,4,0,58cjs201@yahoo.com
909,2,False,1293.61,False,True,2,15,False,Home Appliances,29,0,ds0mgzd2@outlook.com
915,3,False,1275.49,False,True,4,3,False,Beauty,19,0,i9goen83@gmail.com
940,3,False,1276.32,False,True,1,19,False,Electronics,27,0,mjcrheh5@outlook.com
388,4,False,568.16,True,True,1,20,False,Fashion,17,0,t14b39lq@outlook.com
1142,2,False,1007.31,False,False,1,12,False,Groceries,27,0,ritj56ut@yahoo.com
1451,0,False,440.21,False,False,3,16,False,Electronics,8,0,nochccrl@yahoo.com
958,3,False,264.33,False,True,2,3,False,Electronics,7,0,e6j6n6ci@outlook.com
836,2,True,888.04,False,False,4,19,False,Home Appliances,3,0,bv1yn0za@outlook.com
1833,3,False,1224.88,False,True,2,14,False,Beauty,26,0,ekm4wjnh@yahoo.com
1044,0,False,380.85,False,False,2,8,False,Home Appliances,7,0,fqm3u1v7@yahoo.com
801,3,False,1460.89,False,False,3,2,False,Groceries,30,0,gbcw0ezm@yahoo.com
1681,2,True,846.87,False,False,4,12,False,Electronics,7,0,rux7qixr@outlook.com
1663,1,False,762.75,False,True,2,15,False,Fashion,16,0,kvubg0po@yahoo.com
1192,5,False,229.0,False,True,5,3,True,Electronics,21,0,u5kfn5sb@gmail.com
391,2,False,1290.9,False,True,3,5,False,Groceries,28,0,a12kcg4k@gmail.com
1310,1,True,998.88,False,True,5,4,False,Groceries,20,0,6jtl1gmd@outlook.com
1642,3,False,1325.87,False,False,4,13,False,Groceries,22,0,8ikxss6r@gmail.com
695,3,False,1264.17,False,False,4,9,False,Beauty,27,0,5v56sj11@yahoo.com
1349,1,True,1229.86,False,False,3,1,False,Fashion,12,0,et8l83n8@outlook.com
634,0,False,1003.66,False,False,1,12,False,Electronics,14,0,buq4owqy@gmail.com
1061,3,False,977.43,False,True,3,7,False,Electronics,30,0,kl6h6eog@gmail.com
1452,0,False,879.08,False,True,3,6,False,Fashion,2,0,eumnp0np@outlook.com
929,2,False,941.83,False,True,5,11,False,Home Appliances,11,0,c4upyrk4@gmail.com
1785,3,False,243.46,False,True,4,8,False,Beauty,6,0,nfcyi8xc@yahoo.com
1591,1,False,1085.12,False,False,4,3,False,Groceries,22,0,skjaqp6j@gmail.com
842,0,False,1362.69,False,True,2,1,False,Groceries,10,0,k4srknqk@outlook.com
1240,5,False,315.42,False,True,4,18,False,Home Appliances,14,0,ijfwzlfl@yahoo.com
1728,5,False,523.61,False,True,1,14,False,Groceries,4,0,e1v3x95t@yahoo.com
1991,2,False,459.52,False,True,5,14,False,Fashion,5,0,nqs85aqt@outlook.com
918,4,False,1259.16,False,False,4,16,False,Beauty,17,0,tmp6w2gj@outlook.com
1422,1,False,1220.35,False,True,5,4,False,Fashion,4,0,s09xwxz1@yahoo.com
1277,1,False,1200.07,False,False,3,5,False,Beauty,16,0,59l5d2rb@yahoo.com
774,3,False,678.42,False,True,1,14,False,Home Appliances,17,0,um5eoz0h@outlook.com
1114,0,False,10.13,False,False,3,9,False,Beauty,25,0,uzgse021@gmail.com
1390,0,True,58.66,False,False,4,11,True,Groceries,15,0,fxx8z24i@yahoo.com
1726,0,False,375.11,False,True,2,1,False,Fashion,5,0,zphxosed@yahoo.com
1495,5,False,411.23,False,True,4,2,False,Home Appliances,4,0,4mhi9qik@outlook.com
1994,1,True,94.87,False,True,4,8,False,Home Appliances,28,0,qj277mcy@gmail.com
1829,3,False,786.56,False,True,1,4,False,Electronics,2,0,1mgjjzff@gmail.com
1805,4,False,1146.6,True,True,5,3,False,Beauty,6,0,v7iqlwt5@gmail.com
560,0,False,198.73,False,True,1,2,False,Beauty,26,0,bupuvp7q@yahoo.com
1729,4,False,1086.24,False,True,5,9,False,Fashion,17,0,v611wvza@gmail.com
597,3,False,1030.26,False,True,4,20,False,Beauty,25,0,98tlodx1@outlook.com
1404,0,False,1163.53,False,True,2,13,False,Fashion,23,0,klso8t78@outlook.com
1118,0,True,720.11,False,False,2,16,False,Fashion,24,0,dndobvju@gmail.com
1782,4,True,1060.43,False,False,5,7,False,Home Appliances,26,0,gnl7m89m@gmail.com
1765,3,False,40.17,False,False,4,14,False,Electronics,17,0,ui4w9106@outlook.com
